month,day,weekday,transaction_direction,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn,transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
11,23,Monday,outbound,SDD,BACS,utilities,phone_internet,other,20.04,80.0,32454.89,local,local_1,,,0,228.0,1.0,185.0,65490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,47863.0,430767.0,605317998.4444444,-0.2653224453761376,1.554370908110808
11,23,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,96.0,80.0,32454.89,local,local_1,,,0,77112593.0,1.0,50.0,70001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,62119.66666666666,186359.0,77517110.22222222,-0.6254376147651509,1.4999999999999996
11,25,Wednesday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,1800.0,80.0,32454.89,local,local_1,,,0,121326585.0,1.0,71.0,43177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,38550.5,231303.0,49396367.24999998,-0.9865640619355444,2.7349218299019378
11,26,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,34.71,80.0,32454.89,local,local_1,,,0,230.0,1.0,220.0,52169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
11,26,Thursday,outbound,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,72.62,80.0,32454.89,local,local_1,,,0,229.0,1.0,117.0,70706.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,58222.0,465776.0,378037903.75000006,-0.3647141808551199,1.4627041200869957
11,29,Sunday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,20.9,80.0,32454.89,local,local_1,,,0,166555021.0,1.0,83.0,45991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,45991.0,45991.0,0.0,0.0,0.0
11,29,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,16.09,80.0,32454.89,local,local_1,,,0,231.0,1.0,220.0,82738.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,1,Tuesday,inbound,WIRE TRANSFER,BACS,income,pension,other,2016.0,80.0,32454.89,local,local_1,,,0,232.0,1.0,160.0,17.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
12,2,Wednesday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,80.0,32454.89,local,local_1,,,0,233.0,1.0,97.0,39237.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,42733.0,256398.0,551623386.3333334,-0.2379570070295803,1.5833320124863408
12,3,Thursday,outbound,OTHER,OTHER,taxes,other,other,22.0,80.0,32454.89,local,local_1,,,0,236.0,1.0,221.0,68064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
12,3,Thursday,outbound,OTHER,OTHER,taxes,other,other,23.0,80.0,32454.89,local,local_1,,,0,234.0,1.0,221.0,75790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
12,3,Thursday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,197.6,80.0,32454.89,local,local_1,,,0,115537508.0,1.0,66.0,78717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,78717.0,78717.0,0.0,0.0,0.0
12,3,Thursday,outbound,OTHER,OTHER,taxes,other,other,23.0,80.0,32454.89,local,local_1,,,0,235.0,1.0,221.0,83317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
12,4,Friday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,78.4,80.0,32454.89,local,local_1,,,0,77112608.0,1.0,50.0,49831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,62119.66666666666,186359.0,77517110.22222222,-0.6254376147651509,1.4999999999999996
12,6,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,14.9,80.0,32454.89,local,local_1,,,0,237.0,1.0,220.0,67850.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,9,Wednesday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,29.9,80.0,32454.89,local,local_1,,,0,239.0,1.0,110.0,40515.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,50501.22222222222,454511.0,110731974.17283954,0.7115487598912252,2.2684676013241165
12,9,Wednesday,outbound,CARD,Visa/Mastercard,transportation,car,fuel,30.0,80.0,32454.89,local,local_1,,,0,240.0,1.0,129.0,56440.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,44877.5,89755.0,133691406.25,0.0,1.0
12,9,Wednesday,outbound,CARD,Visa/Mastercard,shopping,clothing,other,25.0,80.0,32454.89,local,local_1,,,0,241.0,1.0,110.0,56440.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,50501.22222222222,454511.0,110731974.17283954,0.7115487598912252,2.2684676013241165
12,9,Wednesday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,80.0,32454.89,local,local_1,,,0,238.0,1.0,97.0,71384.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,42733.0,256398.0,551623386.3333334,-0.2379570070295803,1.5833320124863408
12,10,Thursday,outbound,CARD,Visa/Mastercard,professional_services,other,other,29.85,80.0,32454.89,local,local_1,,,0,242.0,1.0,189.0,58927.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,50759.5,101519.0,66708056.25,0.0,1.0
12,13,Sunday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.36,80.0,32454.89,local,local_1,,,0,243.0,1.0,220.0,79077.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,14,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,380.0,80.0,32454.89,local,local_1,,,0,56638133.0,1.0,40.0,30445.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,43899.5,87799.0,181023570.25,0.0,1.0
12,14,Monday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,40.41,80.0,32454.89,local,local_1,,,0,244.0,1.0,220.0,71450.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,15,Tuesday,outbound,OTHER,OTHER,other_expenses,other,other,225.0,80.0,32454.89,local,local_1,,,0,245.0,1.0,159.0,39581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52673,-0.6099360441125831,2.821914233525591
12,15,Tuesday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,500.0,80.0,32454.89,local,local_1,,,0,246.0,1.0,97.0,66983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,42733.0,256398.0,551623386.3333334,-0.2379570070295803,1.5833320124863408
12,17,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,15.1,80.0,32454.89,local,local_1,,,0,248.0,1.0,220.0,32827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,17,Thursday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,13.5,80.0,32454.89,local,local_1,,,0,247.0,1.0,174.0,71450.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.3145486704325788,1.292603934509577
12,21,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,29.4,80.0,32454.89,local,local_1,,,0,180736612.0,1.0,11.0,23138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,33481.0,66962.0,106977649.0,0.0,1.0
12,21,Monday,outbound,CARD,LINK,other_expenses,cash_withdrawal,other,500.0,80.0,32454.89,local,local_1,,,0,249.0,1.0,97.0,52145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,42733.0,256398.0,551623386.3333334,-0.2379570070295803,1.5833320124863408
12,22,Tuesday,outbound,SDD,BACS,utilities,phone_internet,other,20.04,80.0,32454.89,local,local_1,,,0,251.0,1.0,185.0,40040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,47863.0,430767.0,605317998.4444444,-0.2653224453761376,1.554370908110808
12,22,Tuesday,outbound,OTHER,OTHER,taxes,other,other,0.02,80.0,32454.89,local,local_1,,,0,250.0,1.0,221.0,44523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,6.166666666666667,58482.16216216217,2163840.0,375175756.1358656,-0.1407989068848027,1.5573968333146928
12,22,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,26.7,80.0,32454.89,local,local_1,,,0,252.0,1.0,220.0,67667.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,22,Tuesday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,35.5,80.0,32454.89,local,local_1,,,0,253.0,1.0,174.0,79016.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.3145486704325788,1.292603934509577
12,24,Thursday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,19.2,80.0,32454.89,local,local_1,,,0,254.0,1.0,220.0,67789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,28,Monday,outbound,CARD,Visa/Mastercard,home,decorations_plants_garden,other,9.95,80.0,32454.89,local,local_1,,,0,255.0,1.0,145.0,40515.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,40515.0,121545.0,0.0,0.0,0.0
12,28,Monday,outbound,CARD,Visa/Mastercard,health,medicines_parapharmacy,other,21.0,80.0,32454.89,local,local_1,,,0,256.0,1.0,174.0,52047.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.3145486704325788,1.292603934509577
12,28,Monday,outbound,CARD,Visa/Mastercard,shopping,other,other,23.4,80.0,32454.89,local,local_1,,,0,257.0,1.0,158.0,60040.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,48223.333333333336,289340.0,71976805.55555555,0.6128190999102401,1.5
12,28,Monday,inbound,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,480.0,80.0,32454.89,local,local_1,,,0,163541084.0,1.0,81.0,64085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,68425.5,136851.0,18839940.25,0.0,1.0
12,29,Tuesday,outbound,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,12.12,80.0,32454.89,local,local_1,,,0,258.0,1.0,220.0,44481.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
12,29,Tuesday,outbound,CARD,Visa/Mastercard,shopping,other,other,24.0,80.0,32454.89,local,local_1,,,0,259.0,1.0,158.0,60040.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.7390128,-0.6193223917900552,3.166405123807225,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.0383005119323114,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,48223.333333333336,289340.0,71976805.55555555,0.6128190999102401,1.5
1,31,Friday,outbound,OTHER,OTHER,loans_financing,mortgage,other,530.46,60.0,10154.029099228468,large,large_1,,,0,1269.0,10.0,121.0,76366.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,9.6,56735.875,2723322.0,534594012.2760417,-0.7648952081496511,2.4098266833510134,1.0,1.0,1.0,20412.0,20412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,13.5,60029.03703703705,1620784.0,379130649.6652946,-0.3984009895180762,1.826231009656456
2,29,Saturday,outbound,OTHER,OTHER,loans_financing,mortgage,other,530.46,60.0,10154.029099228468,large,large_1,,,0,1270.0,10.0,121.0,70706.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,48.0,9.6,56735.875,2723322.0,534594012.2760417,-0.7648952081496511,2.4098266833510134,1.0,1.0,1.0,20412.0,20412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,27.0,13.5,60029.03703703705,1620784.0,379130649.6652946,-0.3984009895180762,1.826231009656456
