transaction_id,source,target,month,day,weekday,hour,min,sec,channel,payment_system,category_0,category_1,category_2,amount,age,initial_balance,assigned_bank_type,assigned_bank,laundering_schema_type,laundering_schema_id,laundering_yn
294430093,1732227,bank_commission_1,7,26,Sunday,0,8,30,OTHER,OTHER,commissions_bank_fees,other,other,11.630990320585347,30.0,-446.9824047204881,large,large_2,,,0
157432898,domestic_utilities_3,925818,8,30,Sunday,21,24,22,WIRE TRANSFER,FPS,utilities,other,other,24.0,25.0,26560.88,large,large_1,,,0
154769330,910190,bank_commission_1,10,21,Wednesday,0,24,44,OTHER,OTHER,commissions_bank_fees,other,other,3.14,35.0,10749.764265830765,large_digital,large_digital_1,,,0
121743416,other_1,716250,7,7,Tuesday,16,36,9,OTHER,OTHER,income,other_income,other_uncategorized_income,4550.0,35.0,23212.774,large,large_1,,,0
225887450,1329030,1329029,7,5,Sunday,15,31,20,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,419.6,30.0,5788.064353266441,local,local_3,,,0
43792716,257518,674213,11,23,Monday,17,43,29,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,130.0,70.0,23477.52,local,local_1,,,0
266204823,1566171,supermarket_groceries_36,7,11,Saturday,16,38,38,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,141.2,65.0,1283.33,large,large_2,,,0
240924734,1417022,other_1,9,18,Friday,14,39,51,CARD,Visa/Mastercard,other_expenses,other,other,8.0,25.0,19638.752,local,local_3,,,0
80857958,475825,other_1,11,24,Tuesday,17,47,4,SDD,BACS,other_expenses,other,other,10.0,20.0,6004.0,local,local_1,,,0
206721668,1216016,domestic_utilities_4,1,20,Monday,11,11,50,WIRE TRANSFER,FPS,utilities,domestic_utilities,other,300.0,50.0,37229.52,large,large_2,,,0
30507956,179425,sports_15,10,29,Thursday,15,43,43,OTHER,OTHER,leisure,sports,other,5.59,55.0,1746.0929100702717,large_digital,large_digital_1,,,0
187692602,1104137,other_1,7,27,Monday,17,20,7,CARD,Visa/Mastercard,other_expenses,other,other,54.6,40.0,43844.528,local,local_2,,,0
74871073,440543,condominium_1,5,4,Monday,15,2,16,WIRE TRANSFER,FPS,home,condominium,other,630.0,25.0,52409.916,local,local_1,,,0
100511838,591523,other_1,12,21,Monday,17,27,23,SDD,BACS,other_expenses,other,other,10.5,30.0,13745.501,large,large_1,,,0
37594448,221011,taxes_1,8,11,Tuesday,21,51,14,OTHER,OTHER,taxes,other,other,89.1,35.0,25259.327999999998,local,local_1,,,0
109668445,645276,other_1,9,9,Wednesday,19,53,23,SDD,BACS,other_expenses,other,other,390.0,25.0,26710.177000000003,large_digital,large_digital_1,,,0
230673224,1357104,supermarket_groceries_4,12,14,Monday,16,38,38,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,20.12,45.0,168305.32499999998,large,large_2,,,0
220880336,1299512,other_1,2,4,Tuesday,16,6,45,OTHER,OTHER,other_expenses,other,other,0.8,30.0,66760.656,large,large_2,,,0
67295364,396014,consumer_electronics_7,11,4,Wednesday,16,41,41,CARD,Visa/Mastercard,shopping,consumer_electronics_software,other,32.3,60.0,22330.51,local,local_1,,,0
173220437,1019016,phone_internet_2,11,26,Thursday,15,18,1,SDD,BACS,utilities,phone_internet,other,26.0,25.0,29123.847999999998,large,large_1,,,0
106378668,626030,bank_commission_1,4,30,Thursday,0,24,53,OTHER,OTHER,commissions_bank_fees,other,other,4.0,85.0,41937.04,large,large_1,,,0
32570612,191523,cash_133,5,13,Wednesday,20,9,35,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,55.0,2259.85,large,large_1,,,0
12202799,work_income_56,71581,12,13,Sunday,0,0,54,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1800.0,55.0,40543.91,local,local_1,,,0
246245607,1448475,bank_commission_1,11,21,Saturday,0,17,41,OTHER,OTHER,commissions_bank_fees,other,other,1.839161200992842,20.0,2517.9878972091965,large_digital,large_digital_1,,,0
253621000,1491862,electricity_gas_bill_7,9,3,Thursday,10,56,10,SDD,BACS,utilities,domestic_utilities,electricity_gas_bill,181.8,60.0,29974.914,local,local_3,,,0
272556645,1603465,bank_commission_1,10,22,Thursday,0,10,52,OTHER,OTHER,commissions_bank_fees,other,other,2.6,25.0,18452.759000000002,large_digital,large_digital_1,,,0
229678174,1351254,1007900,2,3,Monday,9,43,29,WIRE TRANSFER,FPS,income,other_income,rent,900.0,35.0,365.6768559609749,large,large_1,,,0
135224682,795284,supermarket_groceries_55,8,23,Sunday,17,47,47,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,31.92,30.0,11431.550000000001,large,large_1,,,0
52910856,311418,hotels_24,9,19,Saturday,6,32,22,CARD,Visa/Mastercard,travel,hotels_bb_etc,other,32.0,70.0,17834.01,large,large_1,,,0
172375387,1013958,professional_services_69,7,23,Thursday,11,23,12,WIRE TRANSFER,FPS,professional_services,other,other,246.8,20.0,32631.72,large,large_1,,,0
226957887,1335309,restaurants_takeaway_125,8,28,Friday,17,26,26,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,39.0,20.0,1348.906,large_digital,large_digital_1,,,0
193406135,1137585,supermarket_groceries_171,9,29,Tuesday,7,2,2,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,47.42,40.0,2151.864,local,local_2,,,0
62986312,370654,other_1,10,22,Thursday,8,39,12,OTHER,OTHER,other_expenses,other,other,0.75,20.0,4974.02,local,local_1,,,0
67534457,397411,restaurants_takeaway_72,10,30,Friday,22,53,53,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,28.6,25.0,1478.2896322568201,large,large_1,,,0
1876044,10998,financing_1,4,1,Wednesday,18,12,9,SDD,BACS,loans_financing,financing,other,62.02,20.0,2542.397,local,local_1,,,0
194372987,1143336,domestic_utilities_4,4,8,Wednesday,15,34,2,OTHER,OTHER,utilities,domestic_utilities,other,135.47,25.0,155793.027,large_digital,large_digital_1,,,0
249140348,work_income_52,1465662,5,27,Wednesday,0,0,52,WIRE TRANSFER,BACS,income,work_income,channeled_salary,1530.08,35.0,11016.176,large_digital,large_digital_1,,,0
185490193,1091073,financing_1,7,31,Friday,12,15,35,OTHER,OTHER,loans_financing,mortgage,other,452.4,40.0,16478.475000000002,large_digital,large_digital_1,,,0
46892890,275969,insurance_1,12,31,Thursday,10,46,35,SDD,BACS,insurances,other,other,20.8,20.0,13491.725,large_digital,large_digital_1,,,0
40125333,235970,highway_tolls_1,6,30,Tuesday,22,2,46,SDD,BACS,transportation,car,highway_tolls,21.58,35.0,18972.8,large,large_1,,,0
16160414,94803,fuel_112,10,21,Wednesday,15,38,38,CARD,Visa/Mastercard,transportation,car,fuel,41.6545094480534,30.0,4091.1288853058286,local,local_1,,,0
266828961,1569855,supermarket_groceries_159,11,9,Monday,9,6,6,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,16.38,25.0,28759.504,large,large_2,,,0
96150724,565962,clothing_6,9,22,Tuesday,11,14,14,CARD,Visa/Mastercard,shopping,clothing,other,26.0,25.0,5374.0,local,local_1,,,0
44250309,260253,cash_61,10,27,Tuesday,13,56,8,CARD,LINK,other_expenses,cash_withdrawal,other,70.0,25.0,16303.274,large,large_1,,,0
44099762,259358,186651,8,26,Wednesday,10,32,23,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,14.0,40.0,45630.04,local,local_1,,,0
2851628,16822,cash_158,7,21,Tuesday,13,3,48,CARD,LINK,other_expenses,cash_withdrawal,other,250.0,65.0,79367.08,large,large_1,,,0
217963370,1282071,bank_commission_1,9,1,Tuesday,0,21,2,OTHER,OTHER,commissions_bank_fees,other,other,2.604072180173592,35.0,2533.1339884660583,local,local_3,,,0
80275335,472418,domestic_utilities_6,5,27,Wednesday,17,28,12,OTHER,OTHER,utilities,domestic_utilities,other,374.22,45.0,1357.038,local,local_1,,,0
222175985,1307154,restaurants_takeaway_60,7,24,Friday,23,57,57,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,35.2,45.0,74402.464,large_digital,large_digital_1,,,0
44576352,262173,other_1,3,10,Tuesday,14,17,17,OTHER,OTHER,other_expenses,other,other,1.0,50.0,7681.16,local,local_1,,,0
210125290,1235984,1213017,8,30,Sunday,9,47,41,WIRE TRANSFER,FPS,money_exchange_between_private_parties,gift,other,80.0,30.0,48890.672,large,large_2,,,0
233815897,1375425,taxes_1,10,3,Saturday,21,21,34,OTHER,OTHER,taxes,other,other,15.48,40.0,174862.31399999998,large,large_2,,,0
234891845,1381669,financial_assets_managed_9,2,28,Friday,14,47,26,OTHER,OTHER,financial_assets,managed_fund,sale,100.0,55.0,4165.59,large,large_2,,,0
181252062,1066164,1066161,8,3,Monday,10,0,5,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,51.5,25.0,74.73891983331865,large_digital,large_digital_1,,,0
77040965,453386,restaurants_takeaway_186,5,30,Saturday,15,20,20,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,48.0,75.0,96102.3,local,local_1,,,0
212023977,1247250,public_administration_services_197,6,24,Wednesday,9,3,42,CARD,Visa/Mastercard,professional_services,public_administration_services,postal_services,67.86,45.0,10359.23,large_digital,large_digital_1,,,0
101348518,596448,other_1,7,21,Tuesday,8,32,51,OTHER,OTHER,other_expenses,other,other,1.3,30.0,19058.442,large,large_1,,,0
145605353,856023,other_1,3,20,Friday,14,3,30,CARD,Visa/Mastercard,other_expenses,other,other,340.1,20.0,614583.5380000001,local,local_2,,,0
95449419,561771,phone_internet_9,8,29,Saturday,8,11,6,SDD,BACS,utilities,phone_internet,other,14.0,55.0,28358.147999999997,large_digital,large_digital_1,,,0
300264852,1766547,cash_120,2,22,Saturday,10,14,47,CARD,LINK,other_expenses,cash_withdrawal,other,350.0,55.0,38405.412000000004,local,local_3,,,0
220252323,1295799,bank_commission_1,8,3,Monday,0,27,13,OTHER,OTHER,commissions_bank_fees,other,other,0.675,55.0,856.4898787358851,local,local_3,,,0
307399249,1808460,supermarket_groceries_162,1,31,Friday,11,11,11,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,13.68,25.0,25420.993,local,local_1,,,0
262333500,1543345,online_shopping_2,1,17,Friday,8,2,2,CARD,Visa/Mastercard,shopping,other,other,23.68,30.0,15652.144,large_digital,large_digital_1,,,0
174614473,1027121,other_1,5,10,Sunday,7,13,38,SDD,BACS,other_expenses,other,other,1902.9000848471874,55.0,1226.7034942334233,local,local_2,,,0
17897583,105112,school_fee_25,12,23,Wednesday,21,0,45,WIRE TRANSFER,FPS,school_education,other,other,320.0,20.0,14343.664000000002,large,large_1,,,0
281271244,1654788,other_1,12,19,Saturday,8,45,19,SDD,BACS,other_expenses,other,other,950.0,40.0,442526.625,local,local_3,,,0
89177095,525000,other_1,3,9,Monday,16,38,47,SDD,BACS,other_expenses,other,other,32.0,25.0,31914.976000000002,large,large_1,,,0
253182186,1489256,other_1,2,26,Wednesday,21,27,30,CARD,Visa/Mastercard,other_expenses,other,other,100.0,75.0,9009.06,local,local_3,,,0
93575659,550625,taxes_1,11,30,Monday,13,45,21,WIRE TRANSFER,FPS,taxes,lifestyle_taxes,waste_tax,76.69,45.0,42010.033,large,large_1,,,0
302647006,1780464,jewelry_36,5,30,Saturday,17,54,54,CARD,Visa/Mastercard,shopping,accessories_jewelry,other,475.0,50.0,20661.759000000002,large,large_2,,,0
170697746,1004054,personal_care_25,9,19,Saturday,15,38,38,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,56.0,40.0,25030.832000000002,local,local_2,,,0
77237911,454525,restaurants_takeaway_94,10,15,Thursday,16,23,23,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,28.6,40.0,24663.483,local,local_1,,,0
75349924,443353,supermarket_groceries_81,12,31,Thursday,11,13,13,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,31.43,55.0,31776.46,local,local_1,,,0
290685613,1710131,1710134,7,30,Thursday,17,12,28,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,3111.0,30.0,4172.728994921977,large_digital,large_digital_1,,,0
55481498,326534,travel_27,9,9,Wednesday,23,41,59,CARD,Visa/Mastercard,travel,travel_tickets,train_tickets,10.88,25.0,28561.856,large,large_1,,,0
82276486,484104,85485,11,9,Monday,19,59,9,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,400.0,40.0,64485.952000000005,large,large_1,,,0
187300614,1101775,other_1,5,29,Friday,13,37,6,CARD,Visa/Mastercard,other_expenses,other,other,97.18,55.0,122703.894,local,local_2,,,0
128905097,758235,bank_commission_1,6,30,Tuesday,0,17,4,OTHER,OTHER,commissions_bank_fees,other,other,1.6,25.0,7621.392,large,large_1,,,0
117390724,690822,cash_66,3,15,Sunday,21,4,49,CARD,LINK,other_expenses,cash_withdrawal,other,1500.0,30.0,112978.78799999999,large_digital,large_digital_1,,,0
282165079,1660184,sports_86,10,11,Sunday,16,51,51,WIRE TRANSFER,FPS,leisure,sports,other,80.0,70.0,40551.312000000005,large,large_2,,,0
279282229,1643212,restaurants_takeaway_39,11,10,Tuesday,19,44,44,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,8.84,20.0,11515.699,local,local_3,,,0
95260939,560624,supermarket_groceries_120,6,28,Sunday,13,25,25,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,16.35,25.0,546.427,large,large_1,,,0
171845025,1010877,other_1,6,24,Wednesday,14,36,15,SDD,BACS,other_expenses,other,other,127.79,65.0,31740.256,large,large_1,,,0
233949409,1376239,other_1,3,6,Friday,15,31,9,SDD,BACS,other_expenses,other,other,15.0,20.0,1288.77,local,local_3,,,0
268333929,1578688,personal_care_45,11,5,Thursday,12,22,22,CARD,Visa/Mastercard,shopping,personal_care,hairdresser_beautician,20.0,25.0,26871.46,local,local_3,,,0
5621543,33034,cash_10,11,13,Friday,3,29,51,CARD,LINK,other_expenses,cash_withdrawal,other,20.0,55.0,37995.81,local,local_1,,,0
18226505,107032,furniture_16,10,26,Monday,16,45,45,CARD,Visa/Mastercard,home,other,other,4.98,20.0,4974.62,large_digital,large_digital_1,,,0
243407649,1431714,supermarket_groceries_121,7,5,Sunday,14,31,31,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,10.29,60.0,15469.558999999997,local,local_3,,,0
270625367,1592060,taxes_1,4,2,Thursday,15,20,29,OTHER,OTHER,taxes,other,other,5.95,40.0,9923.641,large,large_2,,,0
135071402,794388,other_1,12,21,Monday,14,41,23,OTHER,OTHER,other_expenses,other,other,878.6,65.0,9013.88,local,local_2,,,0
94078593,553686,cash_148,8,22,Saturday,15,34,51,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,35.0,7383.59,local,local_1,,,0
212598653,1250621,other_1,6,24,Wednesday,15,2,3,SDD,BACS,other_expenses,other,other,65.0,30.0,9427.197,local,local_3,,,0
31463874,184951,hotels_1,7,2,Thursday,18,52,29,CARD,Visa/Mastercard,travel,hotels_bb_etc,other,64.0,65.0,31111.23,large,large_1,,,0
150251798,883562,supermarket_groceries_125,2,6,Thursday,12,18,18,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,25.7,65.0,97838.94,large,large_1,,,0
18752659,school_fee_19,110115,12,23,Wednesday,17,25,21,WIRE TRANSFER,FPS,school_education,school_fees_taxes,school_fee,18.9,40.0,957.81,large_digital,large_digital_1,,,0
101051575,work_income_6,594688,7,22,Wednesday,0,36,32,WIRE TRANSFER,BACS,income,work_income,other,1456.8,70.0,8043.68,local,local_1,,,0
263954312,1552935,phone_internet_2,11,15,Sunday,23,19,24,SDD,BACS,utilities,phone_internet,other,48.89,65.0,44996.73,local,local_3,,,0
290307179,1707900,domestic_utilities_4,7,1,Wednesday,22,14,9,OTHER,OTHER,utilities,domestic_utilities,other,403.94,45.0,17324.333,large_digital,large_digital_1,,,0
59306120,349003,bank_commission_1,4,1,Wednesday,0,20,29,OTHER,OTHER,commissions_bank_fees,other,other,3.6,85.0,5603.57,local,local_1,,,0
289518954,1703379,cash_120,11,26,Thursday,20,29,2,CARD,LINK,other_expenses,cash_withdrawal,other,100.0,35.0,251794.68799999997,large,large_2,,,0
196373271,1155197,furniture_13,11,18,Wednesday,10,9,9,CARD,Visa/Mastercard,home,other,other,11.21,45.0,25667.993,large,large_1,,,0
29204799,171673,supermarket_groceries_148,4,11,Saturday,15,30,30,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,22.81,30.0,2805.229,local,local_1,,,0
65543221,385599,other_1,4,19,Sunday,14,8,27,SDD,BACS,other_expenses,other,other,88.0,35.0,17744.288,large,large_1,,,0
158337870,931107,medical_visit_39,11,30,Monday,14,39,39,CARD,Visa/Mastercard,health,medical_visits_exams,other,65.0,45.0,34174.54,large,large_1,,,0
18593826,109163,restaurants_takeaway_157,11,7,Saturday,1,1,1,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,9.1,50.0,3014.8430000000003,local,local_1,,,0
115252890,678244,cash_144,10,7,Wednesday,21,3,13,CARD,LINK,other_expenses,cash_withdrawal,other,20.0,65.0,4882.57,large,large_1,,,0
225262582,1325411,domestic_utilities_4,5,25,Monday,7,41,49,OTHER,OTHER,utilities,domestic_utilities,other,71.5,35.0,3155.308,large,large_2,,,0
7314245,43033,furniture_2,12,11,Friday,18,51,51,CARD,Visa/Mastercard,home,other,other,16.48,30.0,151707.312,large,large_1,,,0
57464728,338275,cash_13,7,19,Sunday,18,35,45,CARD,LINK,other_expenses,cash_withdrawal,other,200.0,65.0,6319.24,large,large_1,,,0
288256943,1696003,supermarket_groceries_28,1,31,Friday,14,27,27,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,24.7,70.0,58297.11,local,local_3,,,0
274048490,1612182,supermarket_groceries_61,8,1,Saturday,19,52,52,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,12.6,65.0,58488.714,large,large_2,,,0
273285591,1607743,supermarket_groceries_20,3,9,Monday,14,28,28,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,37.74,80.0,11918.22,local,local_3,,,0
18461396,108435,1110527,11,12,Thursday,18,55,34,WIRE TRANSFER,FPS,money_exchange_between_private_parties,other,other,120.0,60.0,3953.2960000000003,large,large_1,,,0
172911591,1017168,supermarket_groceries_23,2,15,Saturday,11,14,14,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,16.24,80.0,20662.28,large,large_1,,,0
67150518,395135,bank_commission_1,8,7,Friday,0,12,57,OTHER,OTHER,commissions_bank_fees,other,other,2.6,60.0,48837.048,local,local_1,,,0
231930769,1364437,fuel_97,3,6,Friday,12,24,24,CARD,Visa/Mastercard,transportation,car,fuel,80.0,30.0,11622.672,large,large_2,,,0
33758419,198494,other_1,4,15,Wednesday,8,50,44,OTHER,OTHER,other_expenses,other,other,1.9,40.0,580117.861,local,local_1,,,0
99076707,583079,bank_commission_1,9,16,Wednesday,0,19,37,OTHER,OTHER,commissions_bank_fees,other,other,3.76,60.0,2237.212423101545,large,large_1,,,0
158985392,934879,supermarket_groceries_136,8,21,Friday,19,50,50,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,59.52,40.0,25386.368000000002,large_digital,large_digital_1,,,0
294448963,1732334,other_1,4,8,Wednesday,1,10,35,OTHER,OTHER,other_expenses,other,other,650.0,35.0,3291.652,local,local_3,,,0
53598881,315462,financing_1,3,9,Monday,7,41,10,SDD,BACS,loans_financing,financing,other,87.42,60.0,1473.2359125274543,local,local_1,,,0
53008886,work_income_26,311972,6,11,Thursday,0,43,14,WIRE TRANSFER,BACS,income,work_income,other,19200.0,25.0,48340.864,large_digital,large_digital_1,,,0
3724189,21932,phone_internet_6,9,4,Friday,23,40,29,SDD,BACS,utilities,phone_recharges,other,15.0,20.0,2271.02,local,local_1,,,0
52317358,307998,medical_visit_4,7,10,Friday,15,46,46,CARD,Visa/Mastercard,health,medical_visits_exams,other,40.0,45.0,5070.93,large_digital,large_digital_1,,,0
11136969,65374,other_1,4,3,Friday,19,27,19,SDD,BACS,other_expenses,other,other,39.0,35.0,10500.685,local,local_1,,,0
213602221,1256456,supermarket_groceries_158,12,20,Sunday,1,0,0,CARD,Visa/Mastercard,groceries_expenses,supermarket_groceries,other,17.06,30.0,3905.9742662809963,large,large_2,,,0
70064109,412289,clothing_96,7,8,Wednesday,13,25,25,CARD,Visa/Mastercard,shopping,clothing,other,124.2,35.0,89301.204,large,large_1,,,0
285921727,1682233,music_29,9,22,Tuesday,20,26,29,CARD,Visa/Mastercard,leisure,music_readings,other,32.0,30.0,3123.152,local,local_3,,,0
393158,2311,gardening_13,4,30,Thursday,19,53,53,CARD,Visa/Mastercard,home,decorations_plants_garden,other,38.5,40.0,12592.943999999998,local,local_1,,,0
260747281,1534056,restaurants_takeaway_41,11,8,Sunday,19,46,46,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,27.0,20.0,41863.356,large_digital,large_digital_1,,,0
74669726,439304,restaurants_takeaway_125,10,24,Saturday,16,22,22,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,13.0,20.0,46089.97900000001,large,large_1,,,0
133789252,786806,restaurants_takeaway_77,9,10,Thursday,21,53,53,CARD,Visa/Mastercard,leisure,restaurants_takeaway_aperitifs,other,13.0,35.0,61223.045000000006,local,local_2,,,0
